,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
584,tpar,50.0,4.0,default/tprob/i_33_t_pr_0.3,54.0,33.0,7.0,61.0,0.0,0.3,-0.1335124969482422,24.0
585,voqc,50.0,4.0,default/tprob/i_33_t_pr_0.3,62.0,36.0,7.0,69.0,0.0,0.3,-0.10186076164245605,6.0
586,qfast,50.0,4.0,default/tprob/i_33_t_pr_0.3,60.0,100.0,78.0,138.0,0.0,0.3,-10.74071741104126,20.0
587,pyzx,50.0,4.0,default/tprob/i_33_t_pr_0.3,40.0,36.0,5.0,45.0,0.0,0.3,-0.08090639114379883,23.0
588,default,50.0,4.0,default/tprob/i_34_t_pr_0.3,70.0,37.0,10.0,80.0,0.0,0.3,-9.5367431640625e-07,12.0
589,tket,50.0,4.0,default/tprob/i_34_t_pr_0.3,29.0,17.0,8.0,37.0,0.0,0.3,-0.04873800277709961,8.0
590,qiskit,50.0,4.0,default/tprob/i_34_t_pr_0.3,68.0,36.0,10.0,78.0,0.0,0.3,-0.01757979393005371,10.0
591,tpar,50.0,4.0,default/tprob/i_34_t_pr_0.3,71.0,50.0,8.0,79.0,0.0,0.3,-0.1394970417022705,38.0
592,voqc,50.0,4.0,default/tprob/i_34_t_pr_0.3,55.0,31.0,8.0,63.0,0.0,0.3,-0.10207486152648926,8.0
593,qfast,50.0,4.0,default/tprob/i_34_t_pr_0.3,60.0,89.0,78.0,138.0,0.0,0.3,-13.360979557037354,20.0
594,pyzx,50.0,4.0,default/tprob/i_34_t_pr_0.3,31.0,21.0,6.0,37.0,0.0,0.3,-0.06251215934753418,14.0
595,default,50.0,4.0,default/tprob/i_35_t_pr_0.3,57.0,28.0,13.0,70.0,0.0,0.3,-7.152557373046875e-07,13.0
596,tket,50.0,4.0,default/tprob/i_35_t_pr_0.3,38.0,23.0,11.0,49.0,0.0,0.3,-0.051332712173461914,7.0
597,qiskit,50.0,4.0,default/tprob/i_35_t_pr_0.3,55.0,28.0,13.0,68.0,0.0,0.3,-0.015892505645751953,11.0
598,tpar,50.0,4.0,default/tprob/i_35_t_pr_0.3,50.0,31.0,9.0,59.0,0.0,0.3,-0.1288442611694336,15.0
599,voqc,50.0,4.0,default/tprob/i_35_t_pr_0.3,74.0,39.0,9.0,83.0,0.0,0.3,-0.10724234580993652,9.0
600,qfast,50.0,4.0,default/tprob/i_35_t_pr_0.3,60.0,78.0,78.0,138.0,0.0,0.3,-11.947693109512329,20.0
601,pyzx,50.0,4.0,default/tprob/i_35_t_pr_0.3,36.0,29.0,7.0,43.0,0.0,0.3,-0.062482357025146484,21.0
602,default,50.0,4.0,default/tprob/i_36_t_pr_0.3,60.0,29.0,20.0,80.0,0.0,0.3,-4.76837158203125e-07,7.0
603,tket,50.0,4.0,default/tprob/i_36_t_pr_0.3,45.0,19.0,8.0,53.0,0.0,0.3,-0.05313277244567871,6.0
604,qiskit,50.0,4.0,default/tprob/i_36_t_pr_0.3,60.0,29.0,20.0,80.0,0.0,0.3,-0.017020702362060547,7.0
605,tpar,50.0,4.0,default/tprob/i_36_t_pr_0.3,62.0,36.0,8.0,70.0,0.0,0.3,-0.13132810592651367,24.0
606,voqc,50.0,4.0,default/tprob/i_36_t_pr_0.3,91.0,38.0,8.0,99.0,0.0,0.3,-0.10811853408813477,7.0
607,qfast,50.0,4.0,default/tprob/i_36_t_pr_0.3,45.0,66.0,61.0,106.0,0.0,0.3,-6.767895698547363,15.0
608,pyzx,50.0,4.0,default/tprob/i_36_t_pr_0.3,41.0,26.0,8.0,49.0,0.0,0.3,-0.061899662017822266,13.0
609,default,50.0,4.0,default/tprob/i_37_t_pr_0.3,63.0,36.0,19.0,82.0,0.0,0.3,-4.76837158203125e-07,7.0
610,tket,50.0,4.0,default/tprob/i_37_t_pr_0.3,40.0,25.0,5.0,45.0,0.0,0.3,-0.053104400634765625,6.0
611,qiskit,50.0,4.0,default/tprob/i_37_t_pr_0.3,63.0,36.0,19.0,82.0,0.0,0.3,-0.017601490020751953,7.0
612,tpar,50.0,4.0,default/tprob/i_37_t_pr_0.3,57.0,31.0,7.0,64.0,0.0,0.3,-0.13289999961853027,15.0
613,voqc,50.0,4.0,default/tprob/i_37_t_pr_0.3,78.0,42.0,7.0,85.0,0.0,0.3,-0.10598158836364746,7.0
614,qfast,50.0,4.0,default/tprob/i_37_t_pr_0.3,48.0,71.0,66.0,114.0,0.0,0.3,-15.010128259658813,16.0
615,pyzx,50.0,4.0,default/tprob/i_37_t_pr_0.3,39.0,26.0,5.0,44.0,0.0,0.3,-0.06450653076171875,16.0
616,default,50.0,4.0,default/tprob/i_38_t_pr_0.3,51.0,33.0,17.0,68.0,0.0,0.3,-4.76837158203125e-07,11.0
617,tket,50.0,4.0,default/tprob/i_38_t_pr_0.3,24.0,16.0,5.0,29.0,0.0,0.3,-0.05224323272705078,8.0
618,qiskit,50.0,4.0,default/tprob/i_38_t_pr_0.3,51.0,33.0,17.0,68.0,0.0,0.3,-0.01627945899963379,11.0
619,tpar,50.0,4.0,default/tprob/i_38_t_pr_0.3,49.0,34.0,5.0,54.0,0.0,0.3,-0.12885546684265137,21.0
620,voqc,50.0,4.0,default/tprob/i_38_t_pr_0.3,55.0,29.0,5.0,60.0,0.0,0.3,-0.10230255126953125,11.0
621,qfast,50.0,4.0,default/tprob/i_38_t_pr_0.3,39.0,49.0,53.0,92.0,0.0,0.3,-5.1268064975738525,13.0
622,pyzx,50.0,4.0,default/tprob/i_38_t_pr_0.3,36.0,23.0,5.0,41.0,0.0,0.3,-0.06117105484008789,20.0
623,default,50.0,4.0,default/tprob/i_39_t_pr_0.3,63.0,32.0,15.0,78.0,0.0,0.3,-9.5367431640625e-07,11.0
624,tket,50.0,4.0,default/tprob/i_39_t_pr_0.3,44.0,27.0,7.0,51.0,0.0,0.3,-0.05548834800720215,7.0
625,qiskit,50.0,4.0,default/tprob/i_39_t_pr_0.3,63.0,32.0,15.0,78.0,0.0,0.3,-0.01983785629272461,11.0
626,tpar,50.0,4.0,default/tprob/i_39_t_pr_0.3,65.0,41.0,7.0,72.0,0.0,0.3,-0.1358170509338379,22.0
627,voqc,50.0,4.0,default/tprob/i_39_t_pr_0.3,86.0,41.0,7.0,93.0,0.0,0.3,-0.1100153923034668,11.0
628,qfast,50.0,4.0,default/tprob/i_39_t_pr_0.3,66.0,85.0,88.0,154.0,0.0,0.3,-16.00561499595642,22.0
629,pyzx,50.0,4.0,default/tprob/i_39_t_pr_0.3,44.0,39.0,7.0,51.0,0.0,0.3,-0.06874632835388184,20.0
630,default,50.0,4.0,default/tprob/i_40_t_pr_0.3,57.0,28.0,17.0,74.0,0.0,0.3,-4.76837158203125e-07,6.0
631,tket,50.0,4.0,default/tprob/i_40_t_pr_0.3,25.0,13.0,3.0,28.0,0.0,0.3,-0.05052590370178223,4.0
632,qiskit,50.0,4.0,default/tprob/i_40_t_pr_0.3,57.0,28.0,17.0,74.0,0.0,0.3,-0.016561031341552734,6.0
633,tpar,50.0,4.0,default/tprob/i_40_t_pr_0.3,54.0,26.0,5.0,59.0,0.0,0.3,-0.13125848770141602,18.0
634,voqc,50.0,4.0,default/tprob/i_40_t_pr_0.3,79.0,43.0,5.0,84.0,0.0,0.3,-0.10530519485473633,6.0
635,qfast,50.0,4.0,default/tprob/i_40_t_pr_0.3,24.0,31.0,34.0,58.0,0.0,0.3,-5.908128976821899,8.0
636,pyzx,50.0,4.0,default/tprob/i_40_t_pr_0.3,28.0,19.0,3.0,31.0,0.0,0.3,-0.05835700035095215,11.0
637,default,50.0,4.0,default/tprob/i_41_t_pr_0.3,64.0,37.0,14.0,78.0,0.0,0.3,-4.76837158203125e-07,12.0
638,tket,50.0,4.0,default/tprob/i_41_t_pr_0.3,52.0,29.0,6.0,58.0,0.0,0.3,-0.05449509620666504,9.0
639,qiskit,50.0,4.0,default/tprob/i_41_t_pr_0.3,64.0,37.0,14.0,78.0,0.0,0.3,-0.019404172897338867,12.0
640,tpar,50.0,4.0,default/tprob/i_41_t_pr_0.3,76.0,45.0,6.0,82.0,0.0,0.3,-0.13863563537597656,34.0
641,voqc,50.0,4.0,default/tprob/i_41_t_pr_0.3,70.0,32.0,6.0,76.0,0.0,0.3,-0.10593581199645996,12.0
642,qfast,50.0,4.0,default/tprob/i_41_t_pr_0.3,51.0,73.0,67.0,118.0,0.0,0.3,-8.790869951248169,17.0
643,pyzx,50.0,4.0,default/tprob/i_41_t_pr_0.3,41.0,31.0,6.0,47.0,0.0,0.3,-0.06773257255554199,20.0
644,default,50.0,4.0,default/tprob/i_42_t_pr_0.3,58.0,38.0,18.0,76.0,0.0,0.3,-7.152557373046875e-07,12.0
645,tket,50.0,4.0,default/tprob/i_42_t_pr_0.3,46.0,26.0,10.0,56.0,0.0,0.3,-0.05313825607299805,10.0
646,qiskit,50.0,4.0,default/tprob/i_42_t_pr_0.3,58.0,38.0,18.0,76.0,0.0,0.3,-0.01912689208984375,12.0
647,tpar,50.0,4.0,default/tprob/i_42_t_pr_0.3,68.0,48.0,10.0,78.0,0.0,0.3,-0.13728642463684082,28.0
648,voqc,50.0,4.0,default/tprob/i_42_t_pr_0.3,87.0,46.0,10.0,97.0,0.0,0.3,-0.11103487014770508,10.0
649,qfast,50.0,4.0,default/tprob/i_42_t_pr_0.3,45.0,68.0,61.0,106.0,0.0,0.3,-7.3405256271362305,15.0
650,pyzx,50.0,4.0,default/tprob/i_42_t_pr_0.3,47.0,37.0,10.0,57.0,0.0,0.3,-0.07206511497497559,21.0
651,default,50.0,4.0,default/tprob/i_43_t_pr_0.3,57.0,36.0,15.0,72.0,0.0,0.3,-4.76837158203125e-07,14.0
652,tket,50.0,4.0,default/tprob/i_43_t_pr_0.3,56.0,36.0,13.0,69.0,0.0,0.3,-0.05791759490966797,10.0
653,qiskit,50.0,4.0,default/tprob/i_43_t_pr_0.3,57.0,36.0,15.0,72.0,0.0,0.3,-0.018892288208007812,14.0
654,tpar,50.0,4.0,default/tprob/i_43_t_pr_0.3,96.0,70.0,9.0,105.0,0.0,0.3,-0.1444857120513916,56.0
655,voqc,50.0,4.0,default/tprob/i_43_t_pr_0.3,79.0,50.0,9.0,88.0,0.0,0.3,-0.10817885398864746,12.0
656,qfast,50.0,4.0,default/tprob/i_43_t_pr_0.3,96.0,129.0,122.0,218.0,0.0,0.3,-32.79894471168518,32.0
657,pyzx,50.0,4.0,default/tprob/i_43_t_pr_0.3,49.0,39.0,9.0,58.0,0.0,0.3,-0.06618213653564453,22.0
658,default,50.0,4.0,default/tprob/i_44_t_pr_0.3,72.0,38.0,14.0,86.0,0.0,0.3,-4.76837158203125e-07,5.0
659,tket,50.0,4.0,default/tprob/i_44_t_pr_0.3,38.0,18.0,6.0,44.0,0.0,0.3,-0.04997873306274414,5.0
660,qiskit,50.0,4.0,default/tprob/i_44_t_pr_0.3,72.0,38.0,14.0,86.0,0.0,0.3,-0.017906665802001953,5.0
661,tpar,50.0,4.0,default/tprob/i_44_t_pr_0.3,70.0,45.0,6.0,76.0,0.0,0.3,-0.13286137580871582,24.0
662,voqc,50.0,4.0,default/tprob/i_44_t_pr_0.3,87.0,40.0,6.0,93.0,0.0,0.3,-0.10643959045410156,5.0
663,qfast,50.0,4.0,default/tprob/i_44_t_pr_0.3,33.0,47.0,45.0,78.0,0.0,0.3,-4.662084579467773,11.0
664,pyzx,50.0,4.0,default/tprob/i_44_t_pr_0.3,26.0,18.0,6.0,32.0,0.0,0.3,-0.05693960189819336,7.0
665,default,50.0,4.0,default/tprob/i_45_t_pr_0.3,67.0,33.0,17.0,84.0,0.0,0.3,-9.5367431640625e-07,9.0
666,tket,50.0,4.0,default/tprob/i_45_t_pr_0.3,50.0,29.0,7.0,57.0,0.0,0.3,-0.05279684066772461,9.0
667,qiskit,50.0,4.0,default/tprob/i_45_t_pr_0.3,67.0,33.0,17.0,84.0,0.0,0.3,-0.019047975540161133,9.0
668,tpar,50.0,4.0,default/tprob/i_45_t_pr_0.3,73.0,37.0,7.0,80.0,0.0,0.3,-0.136430025100708,21.0
669,voqc,50.0,4.0,default/tprob/i_45_t_pr_0.3,105.0,49.0,7.0,112.0,0.0,0.3,-0.11337018013000488,9.0
670,qfast,50.0,4.0,default/tprob/i_45_t_pr_0.3,45.0,60.0,61.0,106.0,0.0,0.3,-11.386209487915039,15.0
671,pyzx,50.0,4.0,default/tprob/i_45_t_pr_0.3,35.0,29.0,7.0,42.0,0.0,0.3,-0.062363624572753906,16.0
672,default,50.0,4.0,default/tprob/i_46_t_pr_0.3,67.0,34.0,13.0,80.0,0.0,0.3,-1.1920928955078125e-06,11.0
673,tket,50.0,4.0,default/tprob/i_46_t_pr_0.3,45.0,27.0,7.0,52.0,0.0,0.3,-0.051282405853271484,9.0
674,qiskit,50.0,4.0,default/tprob/i_46_t_pr_0.3,67.0,34.0,13.0,80.0,0.0,0.3,-0.019284963607788086,11.0
675,tpar,50.0,4.0,default/tprob/i_46_t_pr_0.3,88.0,58.0,7.0,95.0,0.0,0.3,-0.14357256889343262,48.0
676,voqc,50.0,4.0,default/tprob/i_46_t_pr_0.3,91.0,45.0,7.0,98.0,0.0,0.3,-0.11053991317749023,11.0
677,qfast,50.0,4.0,default/tprob/i_46_t_pr_0.3,45.0,60.0,61.0,106.0,0.0,0.3,-11.467601776123047,15.0
678,pyzx,50.0,4.0,default/tprob/i_46_t_pr_0.3,33.0,24.0,7.0,40.0,0.0,0.3,-0.06248950958251953,16.0
679,default,50.0,4.0,default/tprob/i_47_t_pr_0.3,61.0,28.0,13.0,74.0,0.0,0.3,-4.76837158203125e-07,13.0
680,tket,50.0,4.0,default/tprob/i_47_t_pr_0.3,40.0,21.0,5.0,45.0,0.0,0.3,-0.05391383171081543,7.0
681,qiskit,50.0,4.0,default/tprob/i_47_t_pr_0.3,59.0,28.0,13.0,72.0,0.0,0.3,-0.018164634704589844,11.0
682,tpar,50.0,4.0,default/tprob/i_47_t_pr_0.3,73.0,44.0,5.0,78.0,0.0,0.3,-0.13804006576538086,31.0
683,voqc,50.0,4.0,default/tprob/i_47_t_pr_0.3,70.0,35.0,5.0,75.0,0.0,0.3,-0.10574841499328613,11.0
684,qfast,50.0,4.0,default/tprob/i_47_t_pr_0.3,60.0,66.0,80.0,140.0,0.0,0.3,-14.164219379425049,20.0
685,pyzx,50.0,4.0,default/tprob/i_47_t_pr_0.3,34.0,35.0,5.0,39.0,0.0,0.3,-0.06322717666625977,17.0
686,default,50.0,4.0,default/tprob/i_48_t_pr_0.3,69.0,36.0,9.0,78.0,0.0,0.3,-7.152557373046875e-07,13.0
687,tket,50.0,4.0,default/tprob/i_48_t_pr_0.3,33.0,15.0,5.0,38.0,0.0,0.3,-0.0542905330657959,7.0
688,qiskit,50.0,4.0,default/tprob/i_48_t_pr_0.3,69.0,36.0,9.0,78.0,0.0,0.3,-0.0798330307006836,13.0
689,tpar,50.0,4.0,default/tprob/i_48_t_pr_0.3,79.0,53.0,5.0,84.0,0.0,0.3,-0.07759904861450195,36.0
690,voqc,50.0,4.0,default/tprob/i_48_t_pr_0.3,100.0,47.0,5.0,105.0,0.0,0.3,-0.11455845832824707,13.0
691,qfast,50.0,4.0,default/tprob/i_48_t_pr_0.3,51.0,65.0,67.0,118.0,0.0,0.3,-8.981276988983154,17.0
692,pyzx,50.0,4.0,default/tprob/i_48_t_pr_0.3,32.0,25.0,5.0,37.0,0.0,0.3,-0.06302595138549805,15.0
693,default,50.0,4.0,default/tprob/i_49_t_pr_0.3,45.0,30.0,21.0,66.0,0.0,0.3,-4.76837158203125e-07,8.0
694,tket,50.0,4.0,default/tprob/i_49_t_pr_0.3,37.0,25.0,9.0,46.0,0.0,0.3,-0.11212730407714844,7.0
695,qiskit,50.0,4.0,default/tprob/i_49_t_pr_0.3,45.0,30.0,21.0,66.0,0.0,0.3,-0.015839815139770508,8.0
696,tpar,50.0,4.0,default/tprob/i_49_t_pr_0.3,54.0,40.0,9.0,63.0,0.0,0.3,-0.0713646411895752,22.0
697,voqc,50.0,4.0,default/tprob/i_49_t_pr_0.3,58.0,39.0,9.0,67.0,0.0,0.3,-0.1029973030090332,8.0
698,qfast,50.0,4.0,default/tprob/i_49_t_pr_0.3,51.0,71.0,69.0,120.0,0.0,0.3,-12.89263105392456,17.0
699,pyzx,50.0,4.0,default/tprob/i_49_t_pr_0.3,31.0,25.0,9.0,40.0,0.0,0.3,-0.05904364585876465,14.0
700,default,50.0,4.0,default/tprob/i_0_t_pr_0.5,46.0,26.0,26.0,72.0,0.0,0.5,-4.76837158203125e-07,5.0
701,tket,50.0,4.0,default/tprob/i_0_t_pr_0.5,30.0,18.0,8.0,38.0,0.0,0.5,-0.10799479484558105,5.0
702,qiskit,50.0,4.0,default/tprob/i_0_t_pr_0.5,46.0,26.0,26.0,72.0,0.0,0.5,-0.01576542854309082,5.0
703,tpar,50.0,4.0,default/tprob/i_0_t_pr_0.5,53.0,34.0,8.0,61.0,0.0,0.5,-0.07071328163146973,25.0
704,voqc,50.0,4.0,default/tprob/i_0_t_pr_0.5,63.0,26.0,8.0,71.0,0.0,0.5,-0.10230636596679688,5.0
705,qfast,50.0,4.0,default/tprob/i_0_t_pr_0.5,36.0,49.0,48.0,84.0,0.0,0.5,-4.245208978652954,12.0
706,pyzx,50.0,4.0,default/tprob/i_0_t_pr_0.5,33.0,22.0,8.0,41.0,0.0,0.5,-0.05907797813415527,12.0
707,default,50.0,4.0,default/tprob/i_1_t_pr_0.5,35.0,22.0,31.0,66.0,0.0,0.5,-4.76837158203125e-07,7.0
708,tket,50.0,4.0,default/tprob/i_1_t_pr_0.5,33.0,16.0,7.0,40.0,0.0,0.5,-0.11015725135803223,6.0
709,qiskit,50.0,4.0,default/tprob/i_1_t_pr_0.5,35.0,22.0,31.0,66.0,0.0,0.5,-0.014382600784301758,7.0
710,tpar,50.0,4.0,default/tprob/i_1_t_pr_0.5,58.0,40.0,7.0,65.0,0.0,0.5,-0.07221531867980957,29.0
711,voqc,50.0,4.0,default/tprob/i_1_t_pr_0.5,56.0,32.0,7.0,63.0,0.0,0.5,-0.1004936695098877,7.0
712,qfast,50.0,4.0,default/tprob/i_1_t_pr_0.5,39.0,54.0,51.0,90.0,0.0,0.5,-3.80507493019104,13.0
713,pyzx,50.0,4.0,default/tprob/i_1_t_pr_0.5,26.0,20.0,7.0,33.0,0.0,0.5,-0.05711174011230469,12.0
714,default,50.0,4.0,default/tprob/i_2_t_pr_0.5,32.0,23.0,28.0,60.0,0.0,0.5,-7.152557373046875e-07,6.0
715,tket,50.0,4.0,default/tprob/i_2_t_pr_0.5,34.0,14.0,8.0,42.0,0.0,0.5,-0.05057549476623535,4.0
716,qiskit,50.0,4.0,default/tprob/i_2_t_pr_0.5,32.0,23.0,28.0,60.0,0.0,0.5,-0.01425480842590332,6.0
717,tpar,50.0,4.0,default/tprob/i_2_t_pr_0.5,48.0,27.0,4.0,52.0,0.0,0.5,-0.1286334991455078,24.0
718,voqc,50.0,4.0,default/tprob/i_2_t_pr_0.5,41.0,21.0,4.0,45.0,0.0,0.5,-0.09593796730041504,6.0
719,qfast,50.0,4.0,default/tprob/i_2_t_pr_0.5,21.0,25.0,31.0,52.0,0.0,0.5,-4.048776626586914,7.0
720,pyzx,50.0,4.0,default/tprob/i_2_t_pr_0.5,23.0,19.0,4.0,27.0,0.0,0.5,-0.05538630485534668,8.0
721,default,50.0,4.0,default/tprob/i_3_t_pr_0.5,39.0,29.0,25.0,64.0,0.0,0.5,-9.5367431640625e-07,12.0
722,tket,50.0,4.0,default/tprob/i_3_t_pr_0.5,44.0,31.0,10.0,54.0,0.0,0.5,-0.05191349983215332,11.0
723,qiskit,50.0,4.0,default/tprob/i_3_t_pr_0.5,39.0,29.0,25.0,64.0,0.0,0.5,-0.01683187484741211,12.0
724,tpar,50.0,4.0,default/tprob/i_3_t_pr_0.5,91.0,63.0,9.0,100.0,0.0,0.5,-0.14365720748901367,58.0
725,voqc,50.0,4.0,default/tprob/i_3_t_pr_0.5,57.0,31.0,9.0,66.0,0.0,0.5,-0.10344195365905762,12.0
726,qfast,50.0,4.0,default/tprob/i_3_t_pr_0.5,42.0,61.0,58.0,100.0,0.0,0.5,-7.679096221923828,14.0
727,pyzx,50.0,4.0,default/tprob/i_3_t_pr_0.5,41.0,32.0,9.0,50.0,0.0,0.5,-0.06580162048339844,20.0
728,default,50.0,4.0,default/tprob/i_4_t_pr_0.5,44.0,34.0,26.0,70.0,0.0,0.5,-4.76837158203125e-07,9.0
729,tket,50.0,4.0,default/tprob/i_4_t_pr_0.5,39.0,19.0,10.0,49.0,0.0,0.5,-0.053203582763671875,5.0
730,qiskit,50.0,4.0,default/tprob/i_4_t_pr_0.5,44.0,34.0,26.0,70.0,0.0,0.5,-0.017058849334716797,9.0
731,tpar,50.0,4.0,default/tprob/i_4_t_pr_0.5,56.0,37.0,6.0,62.0,0.0,0.5,-0.13047313690185547,18.0
732,voqc,50.0,4.0,default/tprob/i_4_t_pr_0.5,63.0,32.0,6.0,69.0,0.0,0.5,-0.10272765159606934,9.0
733,qfast,50.0,4.0,default/tprob/i_4_t_pr_0.5,51.0,79.0,69.0,120.0,0.0,0.5,-14.70091986656189,17.0
734,pyzx,50.0,4.0,default/tprob/i_4_t_pr_0.5,39.0,27.0,6.0,45.0,0.0,0.5,-0.06477952003479004,16.0
735,default,50.0,4.0,default/tprob/i_5_t_pr_0.5,43.0,25.0,27.0,70.0,0.0,0.5,-7.152557373046875e-07,5.0
736,tket,50.0,4.0,default/tprob/i_5_t_pr_0.5,35.0,22.0,9.0,44.0,0.0,0.5,-0.05041146278381348,4.0
737,qiskit,50.0,4.0,default/tprob/i_5_t_pr_0.5,43.0,25.0,27.0,70.0,0.0,0.5,-0.01560354232788086,5.0
738,tpar,50.0,4.0,default/tprob/i_5_t_pr_0.5,46.0,27.0,9.0,55.0,0.0,0.5,-0.1312270164489746,12.0
739,voqc,50.0,4.0,default/tprob/i_5_t_pr_0.5,57.0,36.0,9.0,66.0,0.0,0.5,-0.1005101203918457,5.0
740,qfast,50.0,4.0,default/tprob/i_5_t_pr_0.5,21.0,31.0,31.0,52.0,0.0,0.5,-5.352318525314331,7.0
741,pyzx,50.0,4.0,default/tprob/i_5_t_pr_0.5,29.0,21.0,9.0,38.0,0.0,0.5,-0.06224846839904785,12.0
742,default,50.0,4.0,default/tprob/i_6_t_pr_0.5,48.0,27.0,22.0,70.0,0.0,0.5,-4.76837158203125e-07,5.0
743,tket,50.0,4.0,default/tprob/i_6_t_pr_0.5,34.0,18.0,6.0,40.0,0.0,0.5,-0.04924201965332031,5.0
744,qiskit,50.0,4.0,default/tprob/i_6_t_pr_0.5,48.0,27.0,22.0,70.0,0.0,0.5,-0.016765832901000977,5.0
745,tpar,50.0,4.0,default/tprob/i_6_t_pr_0.5,47.0,22.0,6.0,53.0,0.0,0.5,-0.12897467613220215,7.0
746,voqc,50.0,4.0,default/tprob/i_6_t_pr_0.5,60.0,29.0,6.0,66.0,0.0,0.5,-0.10105443000793457,5.0
747,qfast,50.0,4.0,default/tprob/i_6_t_pr_0.5,24.0,39.0,34.0,58.0,0.0,0.5,-3.1172678470611572,8.0
748,pyzx,50.0,4.0,default/tprob/i_6_t_pr_0.5,26.0,18.0,6.0,32.0,0.0,0.5,-0.05770516395568848,10.0
749,default,50.0,4.0,default/tprob/i_7_t_pr_0.5,30.0,21.0,30.0,60.0,0.0,0.5,-7.152557373046875e-07,6.0
750,tket,50.0,4.0,default/tprob/i_7_t_pr_0.5,22.0,13.0,8.0,30.0,0.0,0.5,-0.04730510711669922,4.0
751,qiskit,50.0,4.0,default/tprob/i_7_t_pr_0.5,30.0,21.0,30.0,60.0,0.0,0.5,-0.01321554183959961,6.0
752,tpar,50.0,4.0,default/tprob/i_7_t_pr_0.5,44.0,30.0,8.0,52.0,0.0,0.5,-0.0670461654663086,22.0
753,voqc,50.0,4.0,default/tprob/i_7_t_pr_0.5,31.0,18.0,8.0,39.0,0.0,0.5,-0.15537738800048828,4.0
754,qfast,50.0,4.0,default/tprob/i_7_t_pr_0.5,27.0,43.0,41.0,68.0,0.0,0.5,-9.340413570404053,9.0
755,pyzx,50.0,4.0,default/tprob/i_7_t_pr_0.5,20.0,14.0,8.0,28.0,0.0,0.5,-0.05429196357727051,6.0
756,default,50.0,4.0,default/tprob/i_8_t_pr_0.5,35.0,30.0,25.0,60.0,0.0,0.5,-9.5367431640625e-07,11.0
757,tket,50.0,4.0,default/tprob/i_8_t_pr_0.5,45.0,27.0,7.0,52.0,0.0,0.5,-0.05351710319519043,8.0
758,qiskit,50.0,4.0,default/tprob/i_8_t_pr_0.5,35.0,30.0,25.0,60.0,0.0,0.5,-0.016303300857543945,11.0
759,tpar,50.0,4.0,default/tprob/i_8_t_pr_0.5,51.0,36.0,7.0,58.0,0.0,0.5,-0.07030677795410156,27.0
760,voqc,50.0,4.0,default/tprob/i_8_t_pr_0.5,45.0,32.0,7.0,52.0,0.0,0.5,-0.16358304023742676,11.0
761,qfast,50.0,4.0,default/tprob/i_8_t_pr_0.5,45.0,65.0,61.0,106.0,0.0,0.5,-13.403834342956543,15.0
762,pyzx,50.0,4.0,default/tprob/i_8_t_pr_0.5,49.0,35.0,7.0,56.0,0.0,0.5,-0.06491780281066895,26.0
763,default,50.0,4.0,default/tprob/i_9_t_pr_0.5,37.0,26.0,27.0,64.0,0.0,0.5,-4.76837158203125e-07,5.0
764,tket,50.0,4.0,default/tprob/i_9_t_pr_0.5,26.0,15.0,5.0,31.0,0.0,0.5,-0.04936361312866211,3.0
765,qiskit,50.0,4.0,default/tprob/i_9_t_pr_0.5,37.0,26.0,27.0,64.0,0.0,0.5,-0.014686346054077148,5.0
766,tpar,50.0,4.0,default/tprob/i_9_t_pr_0.5,47.0,31.0,5.0,52.0,0.0,0.5,-0.06973814964294434,21.0
767,voqc,50.0,4.0,default/tprob/i_9_t_pr_0.5,48.0,22.0,5.0,53.0,0.0,0.5,-0.1581718921661377,3.0
768,qfast,50.0,4.0,default/tprob/i_9_t_pr_0.5,30.0,43.0,40.0,70.0,0.0,0.5,-2.6092519760131836,10.0
769,pyzx,50.0,4.0,default/tprob/i_9_t_pr_0.5,26.0,18.0,5.0,31.0,0.0,0.5,-0.05818486213684082,8.0
770,default,50.0,4.0,default/tprob/i_10_t_pr_0.5,58.0,31.0,18.0,76.0,0.0,0.5,-4.76837158203125e-07,7.0
771,tket,50.0,4.0,default/tprob/i_10_t_pr_0.5,35.0,26.0,8.0,43.0,0.0,0.5,-0.05183553695678711,6.0
772,qiskit,50.0,4.0,default/tprob/i_10_t_pr_0.5,58.0,31.0,18.0,76.0,0.0,0.5,-0.01670694351196289,7.0
773,tpar,50.0,4.0,default/tprob/i_10_t_pr_0.5,63.0,48.0,10.0,73.0,0.0,0.5,-0.07488822937011719,26.0
774,voqc,50.0,4.0,default/tprob/i_10_t_pr_0.5,87.0,49.0,10.0,97.0,0.0,0.5,-0.17050647735595703,7.0
775,qfast,50.0,4.0,default/tprob/i_10_t_pr_0.5,42.0,63.0,58.0,100.0,0.0,0.5,-10.712417125701904,14.0
776,pyzx,50.0,4.0,default/tprob/i_10_t_pr_0.5,33.0,25.0,8.0,41.0,0.0,0.5,-0.06572699546813965,10.0
777,default,50.0,4.0,default/tprob/i_11_t_pr_0.5,43.0,29.0,25.0,68.0,0.0,0.5,-7.152557373046875e-07,10.0
778,tket,50.0,4.0,default/tprob/i_11_t_pr_0.5,39.0,25.0,7.0,46.0,0.0,0.5,-0.0532073974609375,7.0
779,qiskit,50.0,4.0,default/tprob/i_11_t_pr_0.5,43.0,29.0,25.0,68.0,0.0,0.5,-0.01701188087463379,10.0
