,algorithm,circ_num_gates,circ_q_count,circuit,clifford_count,depth,non_clifford,overall_gate_count,p_cnot,p_t,time_diff[s],two_qubit_count
442,tket,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,49.0,24.0,10.0,59.0,0.3,0.0,-0.04417562484741211,11.0
443,qiskit,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,52.0,27.0,12.0,64.0,0.3,0.0,-0.044335126876831055,14.0
444,tpar,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,78.0,47.0,6.0,84.0,0.3,0.0,-0.04745912551879883,43.0
445,voqc,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,57.0,29.0,6.0,63.0,0.3,0.0,-0.04443192481994629,14.0
446,qfast,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,87.0,95.0,95.0,182.0,0.3,0.0,-0.11980152130126953,26.0
447,pyzx,50.0,4.0,default/cnot_pr/i_13_cnot_pr_0.3,76.0,45.0,6.0,82.0,0.3,0.0,-0.04424738883972168,21.0
448,default,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,67.0,40.0,13.0,80.0,0.3,0.0,-0.045183420181274414,11.0
449,tket,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,42.0,28.0,7.0,49.0,0.3,0.0,-0.04310035705566406,9.0
450,qiskit,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,65.0,36.0,13.0,78.0,0.3,0.0,-0.04553055763244629,9.0
451,tpar,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,52.0,30.0,7.0,59.0,0.3,0.0,-0.044463157653808594,12.0
452,voqc,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,95.0,51.0,7.0,102.0,0.3,0.0,-0.10382890701293945,9.0
453,qfast,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,40.0,35.0,37.0,77.0,0.3,0.0,-0.049887657165527344,11.0
454,pyzx,50.0,4.0,default/cnot_pr/i_14_cnot_pr_0.3,58.0,38.0,7.0,65.0,0.3,0.0,-0.0430452823638916,11.0
455,default,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,52.0,36.0,18.0,70.0,0.3,0.0,-0.10056161880493164,14.0
456,tket,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,43.0,25.0,12.0,55.0,0.3,0.0,-0.043390750885009766,10.0
457,qiskit,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,52.0,36.0,18.0,70.0,0.3,0.0,-0.045317888259887695,14.0
458,tpar,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,53.0,44.0,10.0,63.0,0.3,0.0,-0.04529929161071777,30.0
459,voqc,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,51.0,36.0,10.0,61.0,0.3,0.0,-0.04410290718078613,14.0
460,qfast,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,57.0,73.0,60.0,117.0,0.3,0.0,-0.05487394332885742,17.0
461,pyzx,50.0,4.0,default/cnot_pr/i_15_cnot_pr_0.3,68.0,51.0,10.0,78.0,0.3,0.0,-0.04408574104309082,19.0
462,default,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,65.0,32.0,13.0,78.0,0.3,0.0,-0.04512810707092285,13.0
463,tket,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,53.0,32.0,9.0,62.0,0.3,0.0,-0.04393911361694336,8.0
464,qiskit,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,63.0,31.0,13.0,76.0,0.3,0.0,-0.04543662071228027,11.0
465,tpar,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,62.0,41.0,7.0,69.0,0.3,0.0,-0.10355091094970703,23.0
466,voqc,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,90.0,43.0,7.0,97.0,0.3,0.0,-0.04723334312438965,11.0
467,qfast,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,70.0,80.0,74.0,144.0,0.3,0.0,-0.05940389633178711,21.0
468,pyzx,50.0,4.0,default/cnot_pr/i_16_cnot_pr_0.3,88.0,54.0,7.0,95.0,0.3,0.0,-0.10394024848937988,27.0
469,default,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,61.0,37.0,9.0,70.0,0.3,0.0,-0.044748544692993164,18.0
470,tket,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,45.0,24.0,3.0,48.0,0.3,0.0,-0.04285430908203125,11.0
471,qiskit,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,59.0,35.0,9.0,68.0,0.3,0.0,-0.10207462310791016,16.0
472,tpar,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,73.0,54.0,3.0,76.0,0.3,0.0,-0.0470118522644043,35.0
473,voqc,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,70.0,50.0,3.0,73.0,0.3,0.0,-0.045505523681640625,14.0
474,qfast,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,41.0,56.0,47.0,88.0,0.3,0.0,-0.05104994773864746,12.0
475,pyzx,50.0,4.0,default/cnot_pr/i_17_cnot_pr_0.3,55.0,39.0,3.0,58.0,0.3,0.0,-0.04255843162536621,20.0
476,default,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,59.0,29.0,11.0,70.0,0.3,0.0,-0.044820308685302734,14.0
477,tket,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,51.0,32.0,5.0,56.0,0.3,0.0,-0.04284501075744629,7.0
478,qiskit,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,59.0,29.0,11.0,70.0,0.3,0.0,-0.04524850845336914,14.0
479,tpar,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,63.0,43.0,5.0,68.0,0.3,0.0,-0.045600175857543945,33.0
480,voqc,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,66.0,38.0,5.0,71.0,0.3,0.0,-0.04455304145812988,12.0
481,qfast,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,66.0,78.0,73.0,139.0,0.3,0.0,-0.11602997779846191,20.0
482,pyzx,50.0,4.0,default/cnot_pr/i_18_cnot_pr_0.3,75.0,49.0,5.0,80.0,0.3,0.0,-0.043747901916503906,24.0
483,default,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,79.0,45.0,7.0,86.0,0.3,0.0,-0.04556107521057129,13.0
484,tket,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,59.0,31.0,8.0,67.0,0.3,0.0,-0.044757843017578125,9.0
485,qiskit,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,79.0,45.0,7.0,86.0,0.3,0.0,-0.046661376953125,13.0
486,tpar,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,82.0,41.0,7.0,89.0,0.3,0.0,-0.04733991622924805,23.0
487,voqc,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,104.0,62.0,7.0,111.0,0.3,0.0,-0.10541701316833496,13.0
488,qfast,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,59.0,73.0,67.0,126.0,0.3,0.0,-0.05611109733581543,18.0
489,pyzx,50.0,4.0,default/cnot_pr/i_19_cnot_pr_0.3,61.0,43.0,7.0,68.0,0.3,0.0,-0.04350137710571289,19.0
490,default,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,61.0,38.0,11.0,72.0,0.3,0.0,-0.04421806335449219,13.0
491,tket,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,53.0,29.0,10.0,63.0,0.3,0.0,-0.044774532318115234,9.0
492,qiskit,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,61.0,38.0,11.0,72.0,0.3,0.0,-0.04568219184875488,13.0
493,tpar,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,101.0,64.0,7.0,108.0,0.3,0.0,-0.10737085342407227,60.0
494,voqc,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,85.0,54.0,7.0,92.0,0.3,0.0,-0.04702353477478027,13.0
495,qfast,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,44.0,52.0,50.0,94.0,0.3,0.0,-0.05229473114013672,13.0
496,pyzx,50.0,4.0,default/cnot_pr/i_20_cnot_pr_0.3,59.0,36.0,7.0,66.0,0.3,0.0,-0.04238438606262207,16.0
497,default,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,74.0,38.0,8.0,82.0,0.3,0.0,-0.045728206634521484,8.0
498,tket,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,28.0,18.0,6.0,34.0,0.3,0.0,-0.04115033149719238,5.0
499,qiskit,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,74.0,38.0,8.0,82.0,0.3,0.0,-0.045674800872802734,8.0
500,tpar,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,65.0,47.0,6.0,71.0,0.3,0.0,-0.046128034591674805,32.0
501,voqc,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,78.0,40.0,6.0,84.0,0.3,0.0,-0.045601844787597656,8.0
502,qfast,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,55.0,57.0,55.0,110.0,0.3,0.0,-0.05494189262390137,16.0
503,pyzx,50.0,4.0,default/cnot_pr/i_21_cnot_pr_0.3,56.0,32.0,6.0,62.0,0.3,0.0,-0.04181480407714844,12.0
504,default,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,60.0,35.0,12.0,72.0,0.3,0.0,-0.04471397399902344,15.0
505,tket,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,51.0,29.0,10.0,61.0,0.3,0.0,-0.043637752532958984,12.0
506,qiskit,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,60.0,35.0,12.0,72.0,0.3,0.0,-0.04469561576843262,15.0
507,tpar,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,87.0,66.0,10.0,97.0,0.3,0.0,-0.04941082000732422,47.0
508,voqc,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,88.0,50.0,10.0,98.0,0.3,0.0,-0.04762434959411621,15.0
509,qfast,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,66.0,82.0,74.0,140.0,0.3,0.0,-0.1147775650024414,20.0
510,pyzx,50.0,4.0,default/cnot_pr/i_22_cnot_pr_0.3,89.0,59.0,10.0,99.0,0.3,0.0,-0.04483747482299805,28.0
511,default,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,61.0,44.0,11.0,72.0,0.3,0.0,-0.044797420501708984,20.0
512,tket,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,64.0,33.0,7.0,71.0,0.3,0.0,-0.04501175880432129,10.0
513,qiskit,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,57.0,35.0,11.0,68.0,0.3,0.0,-0.04545783996582031,16.0
514,tpar,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,80.0,55.0,7.0,87.0,0.3,0.0,-0.04808998107910156,43.0
515,voqc,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,81.0,49.0,7.0,88.0,0.3,0.0,-0.10262942314147949,16.0
516,qfast,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,116.0,147.0,124.0,240.0,0.3,0.0,-0.0721900463104248,35.0
517,pyzx,50.0,4.0,default/cnot_pr/i_23_cnot_pr_0.3,72.0,48.0,7.0,79.0,0.3,0.0,-0.043694496154785156,19.0
518,default,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,69.0,32.0,7.0,76.0,0.3,0.0,-0.045371055603027344,14.0
519,tket,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,45.0,26.0,7.0,52.0,0.3,0.0,-0.043512582778930664,10.0
520,qiskit,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,69.0,32.0,7.0,76.0,0.3,0.0,-0.04561614990234375,14.0
521,tpar,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,88.0,58.0,7.0,95.0,0.3,0.0,-0.1072225570678711,48.0
522,voqc,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,80.0,38.0,7.0,87.0,0.3,0.0,-0.04602217674255371,12.0
523,qfast,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,68.0,77.0,76.0,144.0,0.3,0.0,-0.05913376808166504,21.0
524,pyzx,50.0,4.0,default/cnot_pr/i_24_cnot_pr_0.3,74.0,53.0,5.0,79.0,0.3,0.0,-0.10118651390075684,22.0
525,default,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,43.0,34.0,17.0,60.0,0.3,0.0,-0.04377341270446777,19.0
526,tket,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,32.0,31.0,11.0,43.0,0.3,0.0,-0.04244422912597656,13.0
527,qiskit,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,41.0,33.0,17.0,58.0,0.3,0.0,-0.10350561141967773,17.0
528,tpar,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,69.0,54.0,11.0,80.0,0.3,0.0,-0.04748415946960449,51.0
529,voqc,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,50.0,38.0,11.0,61.0,0.3,0.0,-0.04423213005065918,15.0
530,qfast,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,106.0,127.0,120.0,226.0,0.3,0.0,-0.07032513618469238,33.0
531,pyzx,50.0,4.0,default/cnot_pr/i_25_cnot_pr_0.3,108.0,70.0,11.0,119.0,0.3,0.0,-0.04665851593017578,29.0
532,default,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,55.0,37.0,13.0,68.0,0.3,0.0,-0.044565439224243164,18.0
533,tket,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,47.0,31.0,7.0,54.0,0.3,0.0,-0.10234928131103516,14.0
534,qiskit,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,55.0,37.0,13.0,68.0,0.3,0.0,-0.044701337814331055,18.0
535,tpar,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,77.0,58.0,7.0,84.0,0.3,0.0,-0.048280954360961914,44.0
536,voqc,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,77.0,52.0,7.0,84.0,0.3,0.0,-0.04659104347229004,18.0
537,qfast,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,73.0,76.0,75.0,148.0,0.3,0.0,-0.059653282165527344,21.0
538,pyzx,50.0,4.0,default/cnot_pr/i_26_cnot_pr_0.3,59.0,36.0,7.0,66.0,0.3,0.0,-0.04238080978393555,15.0
539,default,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,48.0,30.0,16.0,64.0,0.3,0.0,-0.1003873348236084,15.0
540,tket,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,26.0,20.0,8.0,34.0,0.3,0.0,-0.041806936264038086,11.0
541,qiskit,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,46.0,28.0,16.0,62.0,0.3,0.0,-0.04444384574890137,13.0
542,tpar,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,64.0,44.0,8.0,72.0,0.3,0.0,-0.046578168869018555,40.0
543,voqc,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,63.0,42.0,8.0,71.0,0.3,0.0,-0.10169053077697754,13.0
544,qfast,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,58.0,73.0,67.0,125.0,0.3,0.0,-0.056055545806884766,18.0
545,pyzx,50.0,4.0,default/cnot_pr/i_27_cnot_pr_0.3,64.0,35.0,8.0,72.0,0.3,0.0,-0.043627023696899414,18.0
546,default,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,65.0,34.0,9.0,74.0,0.3,0.0,-0.04490518569946289,16.0
547,tket,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,39.0,19.0,7.0,46.0,0.3,0.0,-0.0431208610534668,8.0
548,qiskit,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,65.0,34.0,9.0,74.0,0.3,0.0,-0.045807838439941406,16.0
549,tpar,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,84.0,63.0,7.0,91.0,0.3,0.0,-0.1054537296295166,49.0
550,voqc,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,83.0,49.0,7.0,90.0,0.3,0.0,-0.04654288291931152,14.0
551,qfast,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,48.0,68.0,51.0,99.0,0.3,0.0,-0.05272960662841797,14.0
552,pyzx,50.0,4.0,default/cnot_pr/i_28_cnot_pr_0.3,56.0,43.0,7.0,63.0,0.3,0.0,-0.04250335693359375,19.0
553,default,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,71.0,49.0,11.0,82.0,0.3,0.0,-0.04629659652709961,15.0
554,tket,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,55.0,37.0,9.0,64.0,0.3,0.0,-0.04470229148864746,11.0
555,qiskit,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,71.0,49.0,11.0,82.0,0.3,0.0,-0.045790910720825195,15.0
556,tpar,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,95.0,65.0,5.0,100.0,0.3,0.0,-0.04914140701293945,48.0
557,voqc,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,112.0,71.0,5.0,117.0,0.3,0.0,-0.049440860748291016,15.0
558,qfast,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,68.0,95.0,78.0,146.0,0.3,0.0,-0.05890178680419922,21.0
559,pyzx,50.0,4.0,default/cnot_pr/i_29_cnot_pr_0.3,62.0,45.0,5.0,67.0,0.3,0.0,-0.04251909255981445,19.0
560,default,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,60.0,37.0,8.0,68.0,0.3,0.0,-0.04495429992675781,18.0
561,tket,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,48.0,39.0,6.0,54.0,0.3,0.0,-0.04338431358337402,14.0
562,qiskit,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,60.0,37.0,8.0,68.0,0.3,0.0,-0.04499983787536621,18.0
563,tpar,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,86.0,64.0,6.0,92.0,0.3,0.0,-0.04857444763183594,50.0
564,voqc,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,81.0,52.0,6.0,87.0,0.3,0.0,-0.046282052993774414,18.0
565,qfast,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,57.0,79.0,62.0,119.0,0.3,0.0,-0.11313891410827637,17.0
566,pyzx,50.0,4.0,default/cnot_pr/i_30_cnot_pr_0.3,66.0,45.0,6.0,72.0,0.3,0.0,-0.04328012466430664,20.0
567,default,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,60.0,31.0,10.0,70.0,0.3,0.0,-0.04472827911376953,14.0
568,tket,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,40.0,24.0,6.0,46.0,0.3,0.0,-0.04214191436767578,11.0
569,qiskit,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,58.0,31.0,10.0,68.0,0.3,0.0,-0.04444432258605957,12.0
570,tpar,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,84.0,60.0,6.0,90.0,0.3,0.0,-0.048306941986083984,47.0
571,voqc,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,79.0,42.0,6.0,85.0,0.3,0.0,-0.1030890941619873,12.0
572,qfast,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,64.0,90.0,68.0,132.0,0.3,0.0,-0.05656099319458008,19.0
573,pyzx,50.0,4.0,default/cnot_pr/i_31_cnot_pr_0.3,73.0,46.0,6.0,79.0,0.3,0.0,-0.04373025894165039,21.0
574,default,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,62.0,35.0,10.0,72.0,0.3,0.0,-0.10236072540283203,14.0
575,tket,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,43.0,21.0,6.0,49.0,0.3,0.0,-0.0433192253112793,6.0
576,qiskit,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,60.0,33.0,10.0,70.0,0.3,0.0,-0.04559898376464844,12.0
577,tpar,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,76.0,58.0,6.0,82.0,0.3,0.0,-0.047292232513427734,34.0
578,voqc,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,79.0,45.0,6.0,85.0,0.3,0.0,-0.046233415603637695,12.0
579,qfast,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,70.0,88.0,75.0,145.0,0.3,0.0,-0.05937314033508301,21.0
580,pyzx,50.0,4.0,default/cnot_pr/i_32_cnot_pr_0.3,66.0,40.0,6.0,72.0,0.3,0.0,-0.04358077049255371,21.0
581,default,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,54.0,33.0,12.0,66.0,0.3,0.0,-0.04407238960266113,16.0
582,tket,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,43.0,24.0,8.0,51.0,0.3,0.0,-0.04303336143493652,13.0
583,qiskit,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,54.0,33.0,12.0,66.0,0.3,0.0,-0.044541358947753906,16.0
584,tpar,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,93.0,80.0,8.0,101.0,0.3,0.0,-0.0495913028717041,59.0
585,voqc,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,56.0,31.0,8.0,64.0,0.3,0.0,-0.044754981994628906,14.0
586,qfast,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,102.0,140.0,104.0,206.0,0.3,0.0,-0.06755661964416504,30.0
587,pyzx,50.0,4.0,default/cnot_pr/i_33_cnot_pr_0.3,71.0,48.0,8.0,79.0,0.3,0.0,-0.043482303619384766,15.0
588,default,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,63.0,43.0,11.0,74.0,0.3,0.0,-0.04488372802734375,16.0
589,tket,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,49.0,33.0,9.0,58.0,0.3,0.0,-0.043547868728637695,10.0
590,qiskit,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,61.0,41.0,11.0,72.0,0.3,0.0,-0.0451350212097168,14.0
591,tpar,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,70.0,49.0,9.0,79.0,0.3,0.0,-0.04653739929199219,26.0
592,voqc,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,83.0,59.0,9.0,92.0,0.3,0.0,-0.04710745811462402,14.0
593,qfast,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,63.0,80.0,62.0,125.0,0.3,0.0,-0.11267685890197754,18.0
594,pyzx,50.0,4.0,default/cnot_pr/i_34_cnot_pr_0.3,66.0,48.0,9.0,75.0,0.3,0.0,-0.04365253448486328,20.0
595,default,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,67.0,36.0,11.0,78.0,0.3,0.0,-0.04563403129577637,15.0
596,tket,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,55.0,33.0,9.0,64.0,0.3,0.0,-0.09972047805786133,9.0
597,qiskit,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,67.0,36.0,11.0,78.0,0.3,0.0,-0.045607566833496094,15.0
598,tpar,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,95.0,69.0,9.0,104.0,0.3,0.0,-0.04967355728149414,50.0
599,voqc,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,94.0,47.0,9.0,103.0,0.3,0.0,-0.1056663990020752,15.0
600,qfast,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,67.0,75.0,71.0,138.0,0.3,0.0,-0.0579533576965332,20.0
601,pyzx,50.0,4.0,default/cnot_pr/i_35_cnot_pr_0.3,67.0,50.0,9.0,76.0,0.3,0.0,-0.04372048377990723,18.0
602,default,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,64.0,33.0,10.0,74.0,0.3,0.0,-0.10253405570983887,14.0
603,tket,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,45.0,32.0,8.0,53.0,0.3,0.0,-0.04343461990356445,11.0
604,qiskit,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,64.0,33.0,10.0,74.0,0.3,0.0,-0.0450596809387207,14.0
605,tpar,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,75.0,51.0,6.0,81.0,0.3,0.0,-0.04667854309082031,35.0
606,voqc,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,85.0,47.0,6.0,91.0,0.3,0.0,-0.04728889465332031,14.0
607,qfast,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,46.0,62.0,51.0,97.0,0.3,0.0,-0.05186820030212402,14.0
608,pyzx,50.0,4.0,default/cnot_pr/i_36_cnot_pr_0.3,62.0,43.0,6.0,68.0,0.3,0.0,-0.043827056884765625,21.0
609,default,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,56.0,30.0,16.0,72.0,0.3,0.0,-0.044469356536865234,12.0
610,tket,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,32.0,20.0,6.0,38.0,0.3,0.0,-0.04231905937194824,9.0
611,qiskit,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,54.0,28.0,16.0,70.0,0.3,0.0,-0.04449892044067383,10.0
612,tpar,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,56.0,37.0,6.0,62.0,0.3,0.0,-0.04491782188415527,26.0
613,voqc,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,65.0,37.0,6.0,71.0,0.3,0.0,-0.04497790336608887,10.0
614,qfast,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,37.0,44.0,41.0,78.0,0.3,0.0,-0.049477577209472656,11.0
615,pyzx,50.0,4.0,default/cnot_pr/i_37_cnot_pr_0.3,70.0,55.0,6.0,76.0,0.3,0.0,-0.10074996948242188,24.0
616,default,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,55.0,30.0,15.0,70.0,0.3,0.0,-0.044542789459228516,8.0
617,tket,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,37.0,22.0,9.0,46.0,0.3,0.0,-0.042140960693359375,6.0
618,qiskit,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,55.0,30.0,15.0,70.0,0.3,0.0,-0.10045051574707031,8.0
619,tpar,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,48.0,34.0,9.0,57.0,0.3,0.0,-0.0438535213470459,17.0
620,voqc,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,69.0,42.0,9.0,78.0,0.3,0.0,-0.04499387741088867,8.0
621,qfast,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,47.0,53.0,55.0,102.0,0.3,0.0,-0.053154706954956055,14.0
622,pyzx,50.0,4.0,default/cnot_pr/i_38_cnot_pr_0.3,75.0,52.0,9.0,84.0,0.3,0.0,-0.04306316375732422,16.0
623,default,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.3,71.0,38.0,7.0,78.0,0.3,0.0,-0.0457148551940918,22.0
624,tket,50.0,4.0,default/cnot_pr/i_39_cnot_pr_0.3,59.0,32.0,5.0,64.0,0.3,0.0,-0.04366755485534668,11.0
